"","facebook_S_alphas","facebook_S_gammas","facebook_S_thetas","newsletter_alphas","newsletter_gammas","newsletter_thetas","ooh_S_alphas","ooh_S_gammas","ooh_S_thetas","print_S_alphas","print_S_gammas","print_S_thetas","search_S_alphas","search_S_gammas","search_S_thetas","tv_S_alphas","tv_S_gammas","tv_S_thetas","train_size","rsq_train","rsq_val","rsq_test","nrmse_train","nrmse_val","nrmse_test","nrmse","decomp.rssd","mape","lambda","lambda_hp","lambda_max","lambda_min_ratio","pos","Elapsed","ElapsedAccum","solID","trial","iterNG","iterPar","iterations","coef0","mape.qt10","robynPareto","error_score","cluster","top_sol"
"32",2.6275641755,0.52772608201,0.11123893194,1.1426970875,0.66247301251,0.20320751689,0.80872927575,0.38766590546,0.17621704492,1.7343477035,0.60073905428,0.18201069427,1.5906506915,0.56046176086,0.09214837134,2.81773550975,0.354702547347,0.348324249795,0.56656285175,0.885139793528019,0.824575466488566,0.812436970731245,0.070544894075159,0.0997046109622717,0.124119041999029,0.0997046109622717,0.640665418781892,0,313603.902752399,0.004689697456,65481090.2533626,1e-04,1,0.036435604095459,18.6839671134949,"1_440_1",1,440,1,440,FALSE,TRUE,8,0.225715387057049,2,FALSE
"33",2.6697706705,0.89786958672,0.13696164051,0.756896274,0.89694282585,0.34879243321,0.6438701308,0.44220924998,0.24102427813,2.306021399,0.89422958854,0.3549855013,2.42975503775,0.59863188572,0.0891282876,2.71501176025,0.345858168055,0.40571056265,0.51805669211,0.851512840544253,0.761669031766543,0.757701786050497,0.0822990654887135,0.10972993590613,0.142821143160627,0.10972993590613,0.597597532583476,0,543445.39601038,0.008200092271,65481090.2533626,1e-04,1,0.0349578857421875,18.773383140564,"1_442_1",1,442,1,442,FALSE,TRUE,9,0.201799293756649,1,FALSE
"34",2.5444205895,0.63815639704,0.08184397404,1.84376089025,0.77865486088,0.28419807688,0.655145568325,0.48626643357,0.32910628255,1.21151601375,0.54087406483,0.1624173169,1.47844560275,0.335995289666,0.12249287217,2.9956865075,0.37233821497,0.3567795736,0.71016643244,0.897272743487898,0.232186154096839,0.89042717195502,0.0707834135689978,0.222460178789901,0.085266834856836,0.222460178789901,0.480710782354261,0,315880.228790773,0.004724464038,65481090.2533626,1e-04,1,0.0344023704528809,18.8128952980042,"1_443_1",1,443,1,443,FALSE,TRUE,8,0.120326957350845,2,FALSE
"35",2.561917213,0.4200860178,0.10073062935,1.34702710925,0.79091732907,0.22020445657,0.7224564614,0.42273949947,0.26579652985,1.85022045725,0.62730995794,0.19480508791,1.62464834825,0.55444733027,0.09303091797,2.85385265225,0.357725466827,0.3534371278,0.55543133093,0.917822802140335,0.869038173845624,0.84110587581568,0.0600723204089405,0.0788759079517252,0.114139032334871,0.0788759079517252,0.55318502774736,0,136355.371119087,0.001982560822,65481090.2533626,1e-04,1,0.0382030010223389,18.856920003891,"1_444_1",1,444,1,444,FALSE,TRUE,3,0.169691487368042,2,FALSE
"36",2.61962797625,0.322168081208,0.12387799026,0.90976149375,0.72466617641,0.15531980944,0.93575584125,0.58328778835,0.27765530473,0.84116650875,0.46559462794,0.1029111105556,1.2020307285,0.69092752629,0.07476196326,2.293855914,0.327790816914,0.4604218266,0.56212021325,0.910388388459815,0.851916130084254,0.849527448874441,0.0625132055447493,0.0879644276100486,0.112906672945202,0.0879644276100486,0.608499204426784,0,173295.12135747,0.002546745756,65481090.2533626,1e-04,1,0.042149543762207,18.9590086936951,"1_446_1",1,446,1,446,FALSE,TRUE,5,0.204080850429354,2,FALSE
"37",2.45631974975,0.37658713013,0.07166060061,2.17677054575,0.80215617123,0.30390410914,0.647246940225,0.356983421474,0.29720577124,2.80938961625,0.78450682609,0.28313855683,1.99885591725,0.54131476404,0.1005057153,2.808527638,0.38466561852,0.306251797585,0.521095538336,0.886968007935444,0.812440084782439,0.795031546864708,0.0715864218706106,0.0956116487469886,0.131729458061124,0.0956116487469886,0.556766808155306,0,312574.910675293,0.004673981545,65481090.2533626,1e-04,1,0.0407450199127197,19.1693692207336,"1_450_1",1,450,1,450,FALSE,TRUE,6,0.174844668212339,1,FALSE
"38",2.524184873,0.49202452381,0.12597738282,1.21557153575,0.72222741743,0.32607232594,0.5144010290625,0.42406700971,0.36540255037,2.55448685875,0.70830636889,0.22645718557,1.74680080975,0.4740563083,0.15005339544,1.73250166075,0.37058282175,0.3202884508,0.5814795722,0.890549657501079,0.825854745815549,0.812970497844736,0.0688787411313905,0.102006256502932,0.124138964684514,0.102006256502932,0.46103503307902,0,316373.032098658,0.004731990678,65481090.2533626,1e-04,1,0.0358386039733887,19.2572240829468,"1_452_1",1,452,1,452,FALSE,TRUE,1,0.116105258891773,1,FALSE
"39",2.58260378,0.78855348087,0.08183578959,1.95941924475,0.7264704717,0.27819294172,0.54871325615,0.53217970594,0.39350456773,2.6797907035,0.69737669461,0.31190405638,1.494052348,0.4527959832,0.1274721621,2.28940584375,0.330725560908,0.45374153505,0.56839523747,0.850722326538427,0.761278261074054,0.796536897590595,0.0804226201676266,0.113402903262564,0.131398575158063,0.113402903262564,0.47832091448059,0,512556.876550362,0.007728328461,65481090.2533626,1e-04,1,0.0460264682769775,19.3488340377808,"1_454_1",1,454,1,454,FALSE,TRUE,3,0.127907808312149,1,FALSE
"40",2.6047830805,0.81183864571,0.08127083646,1.98690317925,0.91771149188,0.26856047515,0.5346772591,0.356140478058,0.37505156596,2.7819471735,0.78757666671,0.25685827198,1.8722296015,0.58989906421,0.14230660152,1.4908898715,0.347763277149,0.44806266645,0.504576606851,0.874602859855205,0.820473718678466,0.769026690794325,0.0760273372735311,0.0980975841943803,0.138414513883761,0.0980975841943803,0.496519518706,0,409157.501151784,0.006149098244,65481090.2533626,1e-04,1,0.034797191619873,19.4321928024292,"1_456_1",1,456,1,456,FALSE,TRUE,5,0.140194775639013,1,FALSE
"41",2.7211759295,0.47689619633,0.15129458709,0.66889226025,0.70784822911,0.25802104918,0.555153706525,0.347389988506,0.29130446317,2.6095865635,0.72277324852,0.2453156545,1.75009996925,0.60081423372,0.12056829609,1.886451104,0.368438995681,0.35219445725,0.5015440179893,0.891093246924833,0.826432058530267,0.808314702510282,0.0708522048342473,0.0953902253725168,0.126771709923684,0.0953902253725168,0.529791811136201,0,311545.041304797,0.004658252235,65481090.2533626,1e-04,1,0.0349462032318115,19.4723856449127,"1_457_1",1,457,1,457,FALSE,TRUE,5,0.157504847780997,2,FALSE
